accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score,time_of_day,is_weekend_str
15545,Bangalore,Karnataka,13.070871282375656,77.68700255679623,2022-04-15,12:00,12,Friday,0,urban,3,0,clear,high,27,medium,overspeeding,minor,2,0,1,,0.36,Afternoon,Weekday
15546,Delhi,Delhi,28.53070972254693,77.1273114806719,2024-08-19,10:00,10,Friday,0,urban,2,1,rain,medium,34,medium,drunk driving,fatal,5,0,1,,0.7,Morning,Weekday
15547,Delhi,Delhi,28.6662304758249,77.22252621412188,2022-02-17,02:00,2,Thursday,0,urban,4,1,rain,low,36,high,weather,minor,4,4,0,,0.63,Night,Weekday
15548,Pune,Maharashtra,18.433222033803823,73.75970339820672,2024-12-10,19:00,19,Thursday,0,urban,2,1,rain,medium,20,medium,distraction,minor,1,1,0,,0.46,Evening,Weekday
15549,Bangalore,Karnataka,13.064991678229692,77.63150278639154,2024-08-28,01:00,1,Saturday,1,urban,2,0,clear,high,38,high,drunk driving,minor,1,0,0,,0.73,Night,Weekend
15550,Pune,Maharashtra,18.48799294544205,73.93866944780663,2022-09-29,21:00,21,Monday,0,highway,2,1,clear,high,40,high,drunk driving,major,2,0,0,,0.75,Night,Weekday
15551,Chandigarh,Chandigarh,30.702349473461062,76.8517548248813,2023-07-01,03:00,3,Sunday,1,highway,3,1,clear,high,32,high,weather,minor,1,0,1,,0.59,Night,Weekend
15552,Kolkata,West Bengal,22.651575850632103,88.43490488420302,2022-07-11,01:00,1,Friday,0,urban,2,1,clear,high,15,low,weather,minor,5,5,0,,0.35,Night,Weekday
15553,Delhi,Delhi,28.587940072114645,77.28223769079366,2023-09-16,22:00,22,Sunday,1,urban,2,0,clear,high,25,high,drunk driving,major,1,1,0,,0.81,Night,Weekend
15554,Bangalore,Karnataka,12.934977567460916,77.51711696623457,2024-09-01,01:00,1,Friday,0,highway,2,1,clear,medium,15,medium,overspeeding,minor,3,0,0,,0.7,Night,Weekday
15555,Bangalore,Karnataka,12.9355021212496,77.60224276403589,2023-06-23,22:00,22,Tuesday,0,urban,4,0,fog,low,25,low,poor road,minor,4,0,0,,0.53,Night,Weekday
15556,Chandigarh,Chandigarh,30.731390750944684,76.83814715057493,2023-09-28,16:00,16,Saturday,1,urban,2,0,fog,low,40,medium,distraction,minor,5,5,0,,0.46,Afternoon,Weekend
15557,Bangalore,Karnataka,12.94495431093726,77.55805825569526,2022-06-08,02:00,2,Saturday,1,urban,2,0,fog,low,38,high,weather,minor,1,0,0,,0.69,Night,Weekend
15558,Chandigarh,Chandigarh,30.65203537024835,76.7413397003437,2025-01-22,01:00,1,Thursday,0,highway,2,1,clear,high,19,medium,overspeeding,major,5,2,0,,0.67,Night,Weekday
15559,Delhi,Delhi,28.516049177039232,77.17617650575555,2022-02-08,11:00,11,Sunday,1,highway,3,0,clear,high,28,high,weather,minor,4,4,0,,0.38,Morning,Weekend
15560,Chennai,Tamil Nadu,13.159651215776645,80.23404147676462,2022-02-12,23:00,23,Thursday,0,urban,3,1,clear,high,35,high,poor road,minor,3,2,0,,0.48,Night,Weekday
15561,Hyderabad,Telangana,17.34837615559494,78.51903422858568,2024-02-26,19:00,19,Thursday,0,urban,2,0,clear,high,16,medium,poor road,major,2,1,1,,0.41,Evening,Weekday
15562,Bangalore,Karnataka,12.93148570863865,77.66174889446187,2022-10-29,05:00,5,Saturday,1,urban,2,0,clear,high,38,low,poor road,minor,4,2,0,,0.28,Morning,Weekend
15563,Delhi,Delhi,28.587405775664138,77.1738897567086,2023-03-07,05:00,5,Monday,0,highway,3,0,clear,high,20,low,drunk driving,minor,5,4,1,,0.43,Morning,Weekday
15564,Chandigarh,Chandigarh,30.698613097082312,76.8152872460817,2022-05-03,23:00,23,Saturday,1,urban,3,0,rain,low,33,medium,distraction,minor,4,4,0,,0.64,Night,Weekend
15565,Mumbai,Maharashtra,19.103338904573828,72.90707496559587,2024-03-24,17:00,17,Sunday,1,highway,3,0,clear,high,39,medium,weather,minor,5,2,0,,0.44,Evening,Weekend
15566,Kolkata,West Bengal,22.57868671040444,88.44969603979754,2022-10-05,15:00,15,Sunday,1,highway,2,1,clear,high,34,medium,distraction,minor,4,4,0,,0.37,Afternoon,Weekend
15567,Delhi,Delhi,28.69905378914924,77.29074039579095,2022-11-08,22:00,22,Wednesday,0,highway,2,0,rain,medium,15,medium,drunk driving,minor,1,1,0,,0.74,Night,Weekday
15568,Bangalore,Karnataka,12.970507306413651,77.65166921744785,2022-09-17,23:00,23,Monday,0,urban,4,1,rain,low,30,medium,poor road,minor,4,0,1,,0.58,Night,Weekday
15569,Delhi,Delhi,28.71142691624941,77.23824981652494,2022-06-10,22:00,22,Sunday,1,highway,2,0,rain,low,39,high,overspeeding,fatal,5,2,1,,1.0,Night,Weekend
15570,Chennai,Tamil Nadu,13.13087115888178,80.3261086380298,2024-12-15,01:00,1,Saturday,1,urban,3,1,clear,high,24,low,poor road,fatal,1,0,1,,0.57,Night,Weekend
15571,Mumbai,Maharashtra,19.060002046169124,72.97703095963868,2023-04-05,19:00,19,Wednesday,0,urban,3,0,clear,high,29,high,poor road,minor,5,2,0,,0.41,Evening,Weekday
15572,Delhi,Delhi,28.637853973567168,77.2630025867323,2022-06-24,17:00,17,Monday,0,urban,4,0,rain,medium,18,high,drunk driving,minor,3,0,1,,0.67,Evening,Weekday
15573,Chennai,Tamil Nadu,13.023529332229185,80.19670535233374,2022-07-28,21:00,21,Saturday,1,rural,4,0,clear,high,19,low,weather,minor,5,0,0,,0.47,Night,Weekend
15574,Hyderabad,Telangana,17.395536884823102,78.53558947716559,2022-05-14,20:00,20,Wednesday,0,urban,2,0,clear,high,35,high,distraction,minor,3,0,0,,0.5,Evening,Weekday
15575,Hyderabad,Telangana,17.316801883223835,78.42274990193565,2025-02-09,05:00,5,Thursday,0,urban,4,0,clear,high,36,medium,overspeeding,minor,2,1,1,,0.33,Morning,Weekday
15576,Delhi,Delhi,28.68032531890196,77.26713201001836,2023-06-02,14:00,14,Saturday,1,highway,3,1,rain,low,40,high,distraction,minor,4,2,0,,0.62,Afternoon,Weekend
15577,Hyderabad,Telangana,17.455220253897995,78.38741205382397,2023-08-13,04:00,4,Friday,0,highway,3,1,rain,medium,24,medium,overspeeding,minor,3,3,0,,0.62,Night,Weekday
15578,Hyderabad,Telangana,17.390574059545347,78.42921898135843,2024-10-06,22:00,22,Saturday,1,highway,2,0,rain,medium,33,high,distraction,minor,2,2,0,,0.74,Night,Weekend
15579,Delhi,Delhi,28.571385131107384,77.14274214027925,2024-05-12,00:00,0,Friday,0,rural,4,1,rain,medium,20,medium,distraction,minor,4,0,1,,0.59,Night,Weekday
15580,Chennai,Tamil Nadu,13.10928439651138,80.35090677408432,2024-10-28,03:00,3,Thursday,0,highway,2,1,clear,high,16,medium,overspeeding,major,4,4,0,,0.61,Night,Weekday
15581,Bangalore,Karnataka,12.908604956471946,77.67323420527933,2022-05-13,17:00,17,Friday,0,urban,3,0,clear,high,15,low,distraction,minor,1,0,0,,0.35,Evening,Weekday
15582,Chandigarh,Chandigarh,30.81833032301252,76.72334691016187,2023-04-04,12:00,12,Monday,0,urban,3,0,clear,high,21,high,distraction,minor,5,4,1,,0.36,Afternoon,Weekday
15583,Bangalore,Karnataka,12.932903675657007,77.56105343759678,2024-03-25,03:00,3,Monday,0,urban,1,0,fog,low,17,high,distraction,minor,3,0,1,Holi,0.7,Night,Weekday
15584,Hyderabad,Telangana,17.316058012206778,78.3997363634874,2023-05-17,01:00,1,Monday,0,urban,1,1,rain,medium,28,medium,overspeeding,minor,5,5,0,,0.62,Night,Weekday
15585,Delhi,Delhi,28.57151888696546,77.13699010288215,2024-06-24,11:00,11,Sunday,1,urban,2,1,clear,medium,30,high,distraction,minor,5,3,0,,0.5,Morning,Weekend
15586,Hyderabad,Telangana,17.41226025004711,78.47104442474001,2022-07-17,12:00,12,Monday,0,rural,2,1,clear,high,30,low,distraction,minor,4,1,0,,0.33,Afternoon,Weekday
15587,Pune,Maharashtra,18.593964261680995,73.95423372605184,2023-02-23,23:00,23,Saturday,1,urban,4,0,fog,low,19,low,overspeeding,minor,5,2,0,,0.76,Night,Weekend
15588,Chennai,Tamil Nadu,13.095739237500617,80.35152004772308,2025-03-05,03:00,3,Sunday,1,urban,2,1,clear,high,25,high,drunk driving,major,3,3,1,,0.77,Night,Weekend
15589,Delhi,Delhi,28.58168498619513,77.1108253574758,2024-12-01,02:00,2,Wednesday,0,highway,3,0,fog,low,34,high,overspeeding,minor,3,0,0,,0.86,Night,Weekday
15590,Bangalore,Karnataka,13.009317554868094,77.67457691941787,2024-10-10,01:00,1,Wednesday,0,urban,3,0,rain,medium,28,medium,overspeeding,minor,1,0,0,,0.57,Night,Weekday
15591,Bangalore,Karnataka,12.94343279031192,77.52680219700923,2022-05-15,23:00,23,Friday,0,urban,3,1,clear,medium,19,high,distraction,minor,5,4,0,,0.65,Night,Weekday
15592,Chennai,Tamil Nadu,13.142397726614576,80.21552979678331,2025-03-27,01:00,1,Tuesday,0,urban,2,0,clear,high,28,medium,drunk driving,minor,4,3,0,,0.53,Night,Weekday
15593,Kolkata,West Bengal,22.647678589994467,88.319092778853,2024-09-02,04:00,4,Sunday,1,urban,2,1,clear,high,20,high,overspeeding,minor,4,4,0,,0.68,Night,Weekend
15594,Delhi,Delhi,28.622095767476708,77.30776802635253,2024-06-11,21:00,21,Monday,0,urban,2,0,clear,high,28,high,overspeeding,minor,1,1,0,,0.63,Night,Weekday
15595,Delhi,Delhi,28.620788276442376,77.27357234936943,2022-10-16,04:00,4,Saturday,1,highway,2,0,clear,high,23,medium,drunk driving,minor,3,1,1,,0.64,Night,Weekend
15596,Delhi,Delhi,28.67171285079366,77.16226688431365,2024-12-18,03:00,3,Friday,0,urban,3,1,fog,low,20,high,overspeeding,major,2,2,0,,0.84,Night,Weekday
15597,Delhi,Delhi,28.622141647895443,77.12086181041995,2022-08-17,21:00,21,Saturday,1,urban,2,0,clear,high,22,medium,overspeeding,fatal,1,0,1,,0.66,Night,Weekend
15598,Chandigarh,Chandigarh,30.780710289487825,76.80928593846296,2024-01-13,05:00,5,Saturday,1,urban,2,0,rain,low,17,low,overspeeding,minor,5,1,0,,0.62,Morning,Weekend
15599,Delhi,Delhi,28.68653980734653,77.15538167826087,2023-03-24,00:00,0,Saturday,1,urban,2,1,rain,medium,21,high,overspeeding,minor,3,0,0,,0.73,Night,Weekend
15600,Chennai,Tamil Nadu,13.03982632482681,80.22225561414065,2024-10-16,20:00,20,Friday,0,highway,3,0,clear,high,27,high,distraction,minor,5,0,0,,0.51,Evening,Weekday
15601,Chennai,Tamil Nadu,13.151490180928796,80.25217981774382,2024-12-07,00:00,0,Friday,0,urban,2,0,clear,high,15,high,distraction,minor,4,2,0,,0.5,Night,Weekday
15602,Pune,Maharashtra,18.50585921400805,73.81208965814675,2022-10-25,09:00,9,Sunday,1,urban,1,0,clear,high,29,high,drunk driving,major,1,0,0,,0.62,Morning,Weekend
15603,Chennai,Tamil Nadu,12.985726218077188,80.3325613155456,2022-07-15,04:00,4,Wednesday,0,urban,2,1,fog,low,34,high,poor road,minor,1,1,0,,0.68,Night,Weekday
15604,Delhi,Delhi,28.71312229082672,77.21390973426153,2022-10-07,12:00,12,Friday,0,highway,2,1,rain,low,32,high,weather,fatal,5,5,1,,0.67,Afternoon,Weekday
15605,Delhi,Delhi,28.70593274679055,77.29285369572251,2022-11-16,22:00,22,Saturday,1,urban,3,0,fog,low,24,high,poor road,minor,3,1,0,,0.68,Night,Weekend
15606,Delhi,Delhi,28.68069823724881,77.18802477221642,2023-08-11,01:00,1,Monday,0,highway,1,1,rain,medium,21,low,overspeeding,major,2,1,0,,0.72,Night,Weekday
15607,Delhi,Delhi,28.635517907739285,77.25172858237593,2025-03-15,01:00,1,Sunday,1,urban,2,1,clear,high,20,medium,overspeeding,minor,2,1,0,,0.51,Night,Weekend
15608,Bangalore,Karnataka,13.03578411427648,77.5210428885345,2022-06-12,18:00,18,Sunday,1,highway,2,1,rain,medium,35,high,overspeeding,minor,5,5,0,,0.7,Evening,Weekend
15609,Delhi,Delhi,28.613914862839067,77.22744978009818,2025-03-19,00:00,0,Thursday,0,urban,3,1,clear,medium,21,high,drunk driving,minor,1,0,0,,0.8,Night,Weekday
15610,Chandigarh,Chandigarh,30.664361788074217,76.68505410552716,2024-02-21,01:00,1,Wednesday,0,highway,2,1,clear,high,32,medium,overspeeding,minor,2,2,0,,0.52,Night,Weekday
15611,Chennai,Tamil Nadu,13.02727609519373,80.22892661565407,2023-09-17,22:00,22,Monday,0,urban,2,1,clear,high,28,high,drunk driving,major,4,0,0,,0.76,Night,Weekday
15612,Pune,Maharashtra,18.54590023162338,73.89586734898552,2024-09-01,19:00,19,Sunday,1,rural,2,0,clear,high,15,high,drunk driving,major,2,1,0,,0.77,Evening,Weekend
15613,Mumbai,Maharashtra,18.979600125421545,72.89962906206519,2022-04-12,23:00,23,Sunday,1,urban,2,0,clear,high,27,high,overspeeding,minor,4,0,0,,0.62,Night,Weekend
15614,Chennai,Tamil Nadu,13.172831976379396,80.19076168145858,2022-02-23,04:00,4,Saturday,1,highway,4,1,rain,medium,35,low,poor road,major,5,5,0,,0.67,Night,Weekend
15615,Chennai,Tamil Nadu,13.04923201561887,80.18543608522927,2023-05-31,09:00,9,Friday,0,highway,4,1,clear,high,33,high,distraction,major,1,0,1,,0.52,Morning,Weekday
15616,Hyderabad,Telangana,17.470476476803164,78.50762816168645,2024-03-12,00:00,0,Saturday,1,urban,2,0,clear,high,18,high,overspeeding,minor,4,2,0,,0.6,Night,Weekend
15617,Pune,Maharashtra,18.44564698512301,73.76138906571764,2025-02-13,09:00,9,Wednesday,0,urban,2,1,rain,low,24,high,drunk driving,minor,1,1,0,,0.72,Morning,Weekday
15618,Bangalore,Karnataka,13.037148585358564,77.6387065278852,2023-06-03,02:00,2,Monday,0,highway,4,0,clear,high,37,medium,overspeeding,minor,4,4,0,,0.58,Night,Weekday
15619,Delhi,Delhi,28.609795316909214,77.22089464093975,2024-07-05,00:00,0,Thursday,0,urban,2,0,rain,medium,15,medium,drunk driving,minor,5,3,1,,0.69,Night,Weekday
15620,Bangalore,Karnataka,12.941418256551678,77.62456403955522,2024-08-09,01:00,1,Sunday,1,urban,4,1,clear,high,33,high,drunk driving,fatal,2,1,0,,0.84,Night,Weekend
15621,Pune,Maharashtra,18.471142946080967,73.81292364467441,2023-01-22,01:00,1,Thursday,0,urban,3,1,rain,medium,36,medium,overspeeding,minor,5,0,0,,0.57,Night,Weekday
15622,Hyderabad,Telangana,17.414746573980334,78.57525861176329,2023-09-14,16:00,16,Friday,0,highway,2,0,clear,high,40,medium,weather,minor,4,4,0,,0.26,Afternoon,Weekday
15623,Mumbai,Maharashtra,19.13796663370322,72.80586517167914,2023-07-26,01:00,1,Sunday,1,urban,4,1,rain,medium,19,medium,weather,minor,5,4,0,,0.47,Night,Weekend
15624,Chennai,Tamil Nadu,13.171791462672314,80.34625743418152,2022-08-25,10:00,10,Monday,0,highway,2,0,clear,high,26,high,weather,minor,1,1,0,,0.34,Morning,Weekday
15625,Hyderabad,Telangana,17.441640834840936,78.58214704281828,2022-05-31,04:00,4,Thursday,0,highway,3,1,clear,medium,28,high,overspeeding,major,4,3,1,,0.87,Night,Weekday
15626,Delhi,Delhi,28.551319032354023,77.1244079531793,2022-02-02,03:00,3,Saturday,1,urban,3,1,clear,high,38,medium,drunk driving,minor,1,1,0,,0.57,Night,Weekend
15627,Delhi,Delhi,28.554270422581297,77.273067114408,2023-09-09,21:00,21,Friday,0,urban,3,1,rain,medium,38,medium,poor road,minor,5,1,0,,0.43,Night,Weekday
15628,Delhi,Delhi,28.549909512946208,77.25262846044365,2023-10-25,04:00,4,Tuesday,0,rural,2,1,clear,high,40,high,overspeeding,major,4,3,0,,0.78,Night,Weekday
15629,Chennai,Tamil Nadu,13.17309753479769,80.24527632949824,2025-01-28,16:00,16,Saturday,1,urban,2,1,clear,high,17,high,overspeeding,minor,5,5,0,,0.54,Afternoon,Weekend
15630,Chandigarh,Chandigarh,30.6861586588148,76.86379835533552,2025-02-16,02:00,2,Sunday,1,urban,2,1,clear,high,26,medium,drunk driving,minor,2,1,0,,0.58,Night,Weekend
15631,Chennai,Tamil Nadu,13.111796416005468,80.19340119877184,2024-03-29,19:00,19,Friday,0,highway,2,0,clear,high,35,medium,overspeeding,minor,5,0,0,,0.45,Evening,Weekday
15632,Chennai,Tamil Nadu,13.135951492388612,80.26473550341869,2024-08-16,21:00,21,Tuesday,0,highway,3,1,clear,high,21,medium,distraction,minor,5,2,0,,0.47,Night,Weekday
15633,Bangalore,Karnataka,12.913350927042488,77.59683120227032,2023-03-19,01:00,1,Monday,0,urban,3,0,clear,high,26,medium,overspeeding,major,4,4,0,,0.58,Night,Weekday
15634,Chennai,Tamil Nadu,13.040082111462256,80.27315770283516,2024-08-27,11:00,11,Thursday,0,urban,1,1,clear,high,27,medium,distraction,minor,4,4,0,,0.2,Morning,Weekday
15635,Hyderabad,Telangana,17.312956855780154,78.55163786016472,2024-02-02,22:00,22,Thursday,0,urban,2,1,clear,medium,26,medium,overspeeding,fatal,5,5,0,,0.72,Night,Weekday
15636,Kolkata,West Bengal,22.647275142549155,88.40103295393314,2024-02-12,18:00,18,Wednesday,0,highway,2,0,clear,high,22,low,overspeeding,minor,3,0,0,,0.52,Evening,Weekday
15637,Delhi,Delhi,28.575467512747192,77.18590375166721,2022-01-27,18:00,18,Sunday,1,urban,4,0,fog,low,20,medium,weather,minor,5,2,0,,0.59,Evening,Weekend
15638,Bangalore,Karnataka,13.036967919806026,77.66327687193949,2023-07-20,21:00,21,Tuesday,0,urban,3,0,fog,low,31,medium,overspeeding,major,1,1,0,,0.78,Night,Weekday
15639,Delhi,Delhi,28.65017675926629,77.24110436222354,2025-02-04,22:00,22,Wednesday,0,highway,1,1,rain,medium,40,high,weather,minor,3,0,0,,0.57,Night,Weekday
15640,Pune,Maharashtra,18.54014312722271,73.79613896814932,2022-03-14,21:00,21,Sunday,1,urban,2,0,rain,medium,35,high,drunk driving,major,1,1,0,,0.88,Night,Weekend
15641,Chennai,Tamil Nadu,13.159997434666888,80.19206087352244,2024-07-31,18:00,18,Monday,0,urban,4,0,rain,medium,33,high,weather,major,3,3,0,,0.6,Evening,Weekday
15642,Delhi,Delhi,28.598772774830923,77.19611414589171,2025-04-12,11:00,11,Thursday,0,highway,4,0,clear,high,23,high,drunk driving,minor,4,1,0,,0.54,Morning,Weekday
15643,Hyderabad,Telangana,17.401068975442097,78.56924443556503,2024-12-16,18:00,18,Saturday,1,urban,4,0,clear,high,35,high,poor road,minor,2,0,1,,0.43,Evening,Weekend
15644,Delhi,Delhi,28.55121027826925,77.27338879903029,2024-08-31,18:00,18,Saturday,1,urban,2,0,clear,high,26,high,distraction,minor,5,1,0,,0.49,Evening,Weekend
15645,Mumbai,Maharashtra,19.04094147287876,72.7812407758837,2024-10-22,21:00,21,Friday,0,urban,2,0,clear,high,22,high,overspeeding,minor,1,0,0,,0.63,Night,Weekday
15646,Pune,Maharashtra,18.507006227524208,73.86102708266128,2022-02-14,02:00,2,Friday,0,urban,2,0,clear,high,26,high,poor road,fatal,5,4,0,,0.64,Night,Weekday
15647,Delhi,Delhi,28.53004757765697,77.18512906642353,2022-10-12,10:00,10,Thursday,0,rural,3,0,clear,high,26,medium,weather,minor,4,4,0,,0.29,Morning,Weekday
15648,Bangalore,Karnataka,12.94669045955158,77.50746997199461,2024-08-19,01:00,1,Saturday,1,highway,2,1,clear,high,18,high,weather,minor,1,0,0,,0.5,Night,Weekend
15649,Bangalore,Karnataka,12.909502833434304,77.63053839574737,2025-04-06,00:00,0,Saturday,1,highway,3,1,rain,medium,29,high,drunk driving,major,1,1,0,,0.93,Night,Weekend
15650,Delhi,Delhi,28.56793492070769,77.17345290640566,2024-10-18,22:00,22,Monday,0,highway,3,1,clear,high,38,high,distraction,minor,2,1,1,,0.56,Night,Weekday
15651,Delhi,Delhi,28.66846641762257,77.28893853297701,2024-07-01,23:00,23,Friday,0,urban,1,0,clear,high,16,high,overspeeding,minor,2,1,0,,0.63,Night,Weekday
15652,Mumbai,Maharashtra,19.145959927089383,72.9641537322339,2023-06-28,21:00,21,Saturday,1,urban,2,0,rain,low,33,high,drunk driving,minor,2,2,0,,0.9,Night,Weekend
15653,Pune,Maharashtra,18.602744550817963,73.9328384411114,2022-05-13,23:00,23,Saturday,1,highway,2,1,clear,high,21,low,drunk driving,major,1,0,0,,0.7,Night,Weekend
15654,Kolkata,West Bengal,22.63167983999828,88.3620657888581,2023-02-05,00:00,0,Friday,0,urban,2,0,clear,high,19,high,overspeeding,minor,4,4,0,,0.55,Night,Weekday
15655,Delhi,Delhi,28.54576532205035,77.18183758943083,2024-04-12,23:00,23,Sunday,1,rural,4,1,clear,high,24,high,drunk driving,minor,3,2,0,,0.81,Night,Weekend
15656,Mumbai,Maharashtra,19.041353199069608,72.81575881943844,2024-06-22,22:00,22,Monday,0,urban,3,0,rain,medium,38,medium,overspeeding,major,1,1,1,,0.71,Night,Weekday
15657,Bangalore,Karnataka,12.927948017704434,77.55395822990495,2022-08-28,23:00,23,Friday,0,urban,3,1,clear,high,37,high,overspeeding,fatal,1,1,0,,0.77,Night,Weekday
15658,Bangalore,Karnataka,13.070015561129932,77.5448980929999,2022-05-05,12:00,12,Saturday,1,urban,1,1,clear,high,35,medium,weather,minor,4,2,1,,0.21,Afternoon,Weekend
15659,Delhi,Delhi,28.693580583515377,77.1956404186676,2025-01-30,19:00,19,Thursday,0,rural,3,0,clear,high,17,medium,overspeeding,minor,1,1,0,,0.49,Evening,Weekday
15660,Hyderabad,Telangana,17.3964360127529,78.47754707416358,2022-12-10,18:00,18,Thursday,0,highway,2,0,clear,high,18,high,distraction,minor,5,2,0,,0.53,Evening,Weekday
15661,Chandigarh,Chandigarh,30.79773404075664,76.8678582509465,2022-05-30,21:00,21,Monday,0,urban,2,0,clear,high,21,high,poor road,minor,3,2,0,,0.42,Night,Weekday
15662,Hyderabad,Telangana,17.356038649662626,78.5210746773414,2024-07-17,09:00,9,Friday,0,highway,2,0,clear,high,28,high,overspeeding,fatal,4,3,0,,0.64,Morning,Weekday
15663,Chennai,Tamil Nadu,13.120371241368778,80.26955549533287,2022-03-17,15:00,15,Tuesday,0,urban,3,1,rain,medium,26,medium,overspeeding,major,3,1,0,,0.53,Afternoon,Weekday
15664,Bangalore,Karnataka,12.92409769010846,77.5310874432901,2024-05-26,04:00,4,Tuesday,0,highway,3,0,rain,medium,28,high,overspeeding,minor,5,2,1,,0.75,Night,Weekday
15665,Chennai,Tamil Nadu,13.029612744414084,80.2901942959681,2024-05-14,04:00,4,Saturday,1,highway,3,1,clear,high,28,high,overspeeding,minor,2,1,0,,0.68,Night,Weekend
15666,Chennai,Tamil Nadu,13.061065234141704,80.36026785732766,2023-10-31,21:00,21,Monday,0,urban,3,0,clear,high,22,high,weather,minor,3,3,0,,0.5,Night,Weekday
15667,Chandigarh,Chandigarh,30.66109690036714,76.82678799989435,2022-09-22,08:00,8,Saturday,1,highway,3,1,clear,medium,25,low,distraction,minor,3,0,1,,0.48,Morning,Weekend
15668,Delhi,Delhi,28.520428461659264,77.11328996139204,2022-08-19,14:00,14,Sunday,1,urban,3,1,rain,medium,34,medium,distraction,minor,3,1,0,,0.38,Afternoon,Weekend
15669,Bangalore,Karnataka,12.977747647230116,77.6198562002231,2022-11-30,22:00,22,Wednesday,0,urban,2,1,clear,high,34,medium,drunk driving,fatal,1,1,0,,0.72,Night,Weekday
15670,Mumbai,Maharashtra,19.113010994034216,72.8915549610862,2024-02-19,15:00,15,Tuesday,0,urban,3,1,clear,high,18,high,overspeeding,fatal,2,0,0,,0.57,Afternoon,Weekday
15671,Delhi,Delhi,28.60739555271688,77.20729381461159,2022-08-17,20:00,20,Friday,0,urban,3,0,clear,high,16,low,distraction,major,2,2,0,,0.45,Evening,Weekday
15672,Chennai,Tamil Nadu,13.163749955209692,80.21346240327983,2022-11-16,14:00,14,Monday,0,urban,2,0,clear,high,36,high,overspeeding,minor,5,1,0,,0.49,Afternoon,Weekday
15673,Chennai,Tamil Nadu,13.070481388885865,80.18892160287238,2023-03-02,20:00,20,Sunday,1,urban,2,0,clear,high,16,high,overspeeding,major,4,4,0,,0.72,Evening,Weekend
